solo_KillDeathRatio,solo_WinRatio,solo_Rating,solo_DamagePg,solo_HealsPg,solo_KillsPg,solo_MoveDistancePg,solo_TimeSurvivedPg
2.3,9.09,1877.81,230.36,2.0,2.09,4035.43,1241.15
2.25,0.0,1323.76,252.53,2.88,2.25,5176.12,1313.16
0.95,4.5,2535.53,115.78,1.46,0.91,4859.21,1185.1
1.39,2.94,1978.65,153.41,1.62,1.35,5787.21,1410.92
1.05,1.98,2483.45,128.89,3.15,1.03,3434.55,1209.46
1.38,2.25,2631.27,155.86,1.81,1.35,2022.94,731.22
1.65,3.12,1929.02,202.16,0.94,1.59,3675.68,1135.25
0.99,2.15,2399.46,124.78,1.59,0.97,2877.49,1004.42
1.74,5.56,1792.64,178.61,0.72,1.64,2391.57,1050.77
1.55,0.0,2385.88,175.55,1.95,1.55,1885.69,692.29
1.43,8.7,1967.17,168.65,1.65,1.3,5609.82,1324.42
2.37,6.84,2623.52,265.91,1.97,2.21,2698.28,1007.39
3.25,11.11,1370.63,329.66,0.78,2.89,1733.42,776.66
4.05,8.14,2340.66,394.94,0.67,3.72,2099.98,887.98
1.33,3.92,1968.54,153.38,0.92,1.27,3091.53,1068.75
1.52,2.41,2317.38,171.54,1.81,1.48,2946.94,1016.36
2.93,14.0,2228.07,288.16,1.32,2.52,5386.76,1300.33
1.6,1.79,1665.64,193.57,0.77,1.57,1932.64,801.24
2.05,3.83,2506.84,227.19,1.76,1.97,2090.44,930.59
3.21,4.44,2187.13,377.73,1.98,3.07,2660.42,906.78
3.0,12.5,1383.64,320.72,1.38,2.62,3597.58,1215.66
4.18,21.43,1884.62,391.3,1.5,3.29,4756.79,1314.11
1.02,3.12,2413.76,124.57,2.07,0.99,3817.95,1121.31
1.94,4.5,2253.87,223.61,1.51,1.86,3271.7,1025.47
1.06,0.0,2082.71,133.03,1.12,1.06,1796.92,759.47
3.11,14.63,2422.12,309.96,1.52,2.66,4272.22,1171.31
1.92,2.7,2070.44,254.53,1.92,1.86,3717.1,1206.74
1.78,8.94,2358.92,187.76,1.67,1.62,6509.86,1330.41
1.0,0.25,2288.15,116.01,0.65,0.99,1926.29,694.36
0.88,1.86,2332.09,113.73,1.5,0.86,3785.67,1060.8
1.32,6.49,2069.15,151.29,1.69,1.23,2014.88,920.06
2.8,9.31,2581.1,295.06,2.01,2.54,6083.91,1119.9
1.29,12.5,1353.02,132.92,1.38,1.12,4749.76,932.68
1.46,0.0,1861.51,169.7,1.59,1.46,3564.41,1158.07
1.71,2.97,2218.69,191.1,2.08,1.66,2540.0,827.6
1.41,1.6,2443.69,166.32,1.18,1.39,3610.23,970.25
1.07,1.43,2384.05,134.41,1.36,1.05,3701.38,963.24
0.95,1.64,1509.2,110.44,1.21,0.93,1830.93,721.72
1.26,5.62,2495.3,144.09,1.39,1.19,3803.32,1127.93
2.11,9.76,2323.21,233.51,5.66,1.9,6788.53,1483.86
1.5,4.62,2070.49,179.94,1.26,1.43,2307.79,844.23
1.46,2.81,2554.98,173.85,1.68,1.41,2556.3,770.59
1.88,1.45,2376.94,228.84,1.62,1.85,2504.97,889.2
1.14,4.53,2559.9,140.32,1.19,1.09,4842.29,1279.42
6.0,50.0,1356.89,286.03,0.0,3.0,4797.31,1842.7
1.27,1.39,2676.63,152.77,1.83,1.25,4260.05,1182.46
3.34,12.23,2490.52,322.4,1.72,2.93,3640.14,1115.74
2.03,5.0,2064.62,240.68,2.1,1.92,5244.18,1144.45
1.38,3.45,2045.75,152.17,1.6,1.33,2041.43,925.99
2.87,7.32,1618.7,277.46,1.1,2.66,1977.57,757.22
1.44,2.15,2279.72,172.19,1.38,1.41,2884.0,967.82
1.45,1.21,2542.41,174.46,1.34,1.43,1733.15,810.48
1.33,0.9,2290.19,169.26,1.8,1.32,2171.75,948.17
1.01,3.26,2338.49,131.92,1.91,0.98,6038.92,1225.54
5.73,15.38,1486.87,490.26,0.62,4.85,1444.25,1020.72
2.65,8.33,2444.41,277.66,1.68,2.43,2698.52,852.07
0.73,1.05,2432.2,96.48,1.52,0.72,2397.13,908.93
1.06,1.5,2322.2,130.79,1.61,1.04,2278.4,811.65
0.0,0.0,1155.78,0.0,0.0,0.0,0.0,859.56
2.4,7.69,2509.8,258.65,1.4,2.22,3940.3,1285.45
1.73,3.7,1992.12,189.08,2.2,1.67,2524.83,944.99
1.25,2.13,2562.41,153.5,1.29,1.22,2497.25,947.67
3.08,7.14,1616.74,289.05,1.21,2.86,3779.99,964.06
0.76,0.25,2498.1,104.66,1.63,0.76,4177.66,989.29
1.47,3.82,2439.69,176.0,1.77,1.41,3420.18,1005.26
0.91,1.52,1774.67,117.07,1.68,0.89,3122.42,852.14
1.7,1.3,1691.55,211.46,1.19,1.68,2354.42,674.99
2.19,0.0,1532.72,257.95,1.78,2.19,2208.66,900.39
1.58,1.19,2311.0,169.13,1.65,1.56,2522.68,1027.22
3.64,8.33,1493.01,341.9,0.75,3.33,6420.57,1458.35
2.04,7.69,2008.78,210.1,1.56,1.88,2481.02,879.56
1.86,4.48,1993.47,185.17,1.61,1.78,3740.67,1004.08
4.25,7.14,2213.83,447.33,1.6,3.95,2496.09,848.17
6.28,21.62,2053.56,491.95,1.97,4.92,3289.89,1047.44
2.12,5.75,2398.77,244.6,1.6,2.0,4125.23,983.67
3.05,16.0,2462.27,291.31,2.58,2.56,4199.46,1403.98
0.4,0.0,1265.88,73.67,2.4,0.4,2856.77,1041.86
1.31,4.48,2459.86,171.48,1.48,1.25,3199.87,1156.08
1.56,0.0,2280.38,182.83,1.56,1.56,2089.3,720.66
2.15,6.82,2249.91,241.88,1.07,2.0,3848.74,1103.72
1.34,8.47,2335.61,140.59,1.65,1.23,4659.56,1195.63
3.04,6.9,2246.0,314.77,1.57,2.83,2274.02,911.77
2.74,9.33,2256.2,295.63,1.93,2.48,3924.8,1139.01
1.9,4.07,2452.53,216.89,1.7,1.83,2891.55,889.31
1.84,2.0,2312.75,235.03,1.56,1.8,4255.48,1260.12
15.0,50.0,1364.64,613.61,0.5,7.5,3219.46,1588.82
1.24,3.92,1962.8,147.38,1.71,1.2,3585.88,1188.67
2.64,8.33,2524.18,285.52,4.02,2.42,6163.72,1414.84
19.0,100.0,1495.31,884.4,5.0,9.5,7457.22,1798.96
3.46,8.22,2275.93,363.58,1.67,3.18,2126.7,780.19
1.33,0.0,1357.22,138.64,1.33,1.33,4507.15,1346.26
4.19,6.1,2367.8,420.9,2.01,3.94,2841.86,743.12
2.22,0.0,1297.01,244.85,1.0,2.22,4483.14,983.69
5.03,20.93,2279.85,432.82,1.77,3.98,2345.0,1059.96
1.29,2.11,2221.57,153.57,1.18,1.27,2169.71,835.44
1.75,20.0,1412.13,145.31,0.6,1.4,5575.43,1468.03
1.2,0.0,2279.66,138.06,2.18,1.2,1669.55,677.7
2.2,3.92,2234.03,229.84,1.69,2.12,3126.24,1000.78
5.93,20.77,2489.11,555.75,1.25,4.7,2635.09,1088.87
2.15,13.04,1875.38,203.51,1.74,1.87,4384.66,1254.41
1.54,7.14,1464.3,174.18,0.79,1.43,3749.59,937.64
2.73,8.72,2395.93,314.99,1.59,2.49,3416.53,1139.46
1.67,3.82,2399.28,204.03,1.24,1.61,2933.91,878.62
3.72,10.73,2529.58,370.54,1.58,3.32,2566.28,1120.08
2.7,2.13,2278.66,310.37,1.53,2.64,3191.83,1037.37
2.28,6.45,1771.41,244.77,1.48,2.13,2720.41,954.54
2.84,3.12,2227.26,301.82,2.09,2.75,3997.81,1285.6
1.41,2.71,2552.54,177.14,1.98,1.37,2157.33,1068.4
1.01,0.93,2471.4,122.8,1.13,1.0,2040.17,863.88
0.82,2.28,2453.51,107.92,1.57,0.8,3427.8,1207.44
6.64,30.0,1959.88,476.95,0.45,4.65,4054.08,976.56
12.0,50.0,1380.76,467.43,1.5,6.0,7789.61,1754.3
1.39,5.13,2461.11,174.9,2.5,1.32,3897.23,1106.16
3.06,9.69,2441.76,332.46,1.94,2.76,4130.9,1148.03
1.74,2.33,2160.17,188.75,1.88,1.7,4147.34,1264.54
1.68,2.67,2312.93,226.31,1.43,1.64,4043.92,1155.36
2.15,0.0,1644.1,278.19,2.15,2.15,4220.75,1440.45
5.4,16.67,1682.12,505.74,0.39,4.5,2377.38,916.35
2.8,10.53,2560.32,300.24,1.68,2.51,3771.48,1251.56
2.17,3.15,2230.3,238.55,1.06,2.1,2311.47,733.04
1.03,1.56,2077.53,127.35,1.22,1.02,4781.11,1049.34
1.9,3.36,1971.88,214.64,1.08,1.83,2582.94,668.57
1.03,4.55,2535.75,121.14,0.82,0.98,3829.07,1063.05
2.42,5.94,2413.36,255.81,1.71,2.28,2390.22,1018.9
2.66,13.51,2080.24,261.8,1.16,2.3,5397.89,1396.1
2.02,7.58,2364.72,215.46,1.8,1.86,3654.17,1078.7
4.8,14.41,2367.28,461.9,1.55,4.11,3324.95,1077.37
2.03,0.0,1709.53,226.62,1.63,2.03,2849.31,927.48
1.12,0.73,2194.75,134.61,1.61,1.12,2008.01,804.81
1.0,0.0,1230.08,126.7,0.0,1.0,4352.81,1399.81
2.28,7.69,1877.31,226.0,0.85,2.1,2450.94,889.1
1.83,8.28,2572.92,217.38,3.13,1.68,6483.88,1277.52
2.48,3.85,1877.61,278.17,1.19,2.38,2163.88,1147.68
0.95,3.39,1673.15,101.39,1.08,0.92,2183.92,896.66
0.88,1.49,1630.85,99.01,1.06,0.87,2056.76,828.24
1.36,1.49,1634.07,163.79,0.9,1.34,1022.35,512.1
6.4,16.67,1651.54,630.69,1.5,5.33,4895.44,1692.14
4.33,0.0,1521.08,428.23,1.44,4.33,9240.29,1528.47
1.8,3.81,2530.14,208.4,1.11,1.73,3498.88,1179.8
3.52,8.0,1879.43,342.06,1.56,3.24,3245.71,1129.96
1.47,1.87,2514.75,181.92,1.81,1.44,3908.04,949.69
1.8,16.67,1407.11,178.52,3.33,1.5,5280.08,1290.14
2.55,13.73,2442.8,249.61,1.8,2.2,2939.74,1221.11
14.0,33.33,1307.14,961.47,0.0,9.33,2416.47,817.53
2.62,11.11,1642.02,246.43,1.72,2.33,2475.84,1046.42
3.18,15.56,2100.58,286.21,2.64,2.69,2281.29,909.19
5.46,10.22,2508.05,533.49,2.2,4.9,4951.33,905.7
0.87,0.0,1343.53,111.62,1.34,0.87,1327.08,821.13
0.88,0.99,2430.61,111.1,0.91,0.87,3346.71,992.73
1.64,3.19,2178.55,175.91,1.16,1.59,1897.41,762.74
1.78,11.54,1992.03,163.92,2.96,1.58,4738.12,1313.63
1.7,4.92,2455.99,204.34,1.79,1.62,4324.38,1060.49
2.01,10.53,2389.59,217.01,2.21,1.8,4528.14,1202.38
15.0,50.0,1355.94,702.92,2.0,7.5,4491.18,1436.61
3.62,7.41,2291.21,413.51,2.35,3.35,5593.88,1156.07
1.69,1.26,2489.47,196.37,1.46,1.67,2495.44,948.26
3.17,17.86,2081.83,284.37,1.5,2.61,3998.4,1187.56
2.64,8.33,1518.63,277.62,0.92,2.42,2595.43,1047.27
1.87,11.63,2015.09,201.29,1.16,1.65,1571.59,859.35
0.85,1.47,2517.92,113.76,1.41,0.83,3818.93,1069.54
3.43,22.22,1657.57,311.51,2.78,2.67,4939.37,1532.83
1.55,6.45,2192.89,175.28,1.47,1.45,4206.87,1112.91
2.77,15.38,2455.66,282.89,0.88,2.35,7233.08,1633.6
0.87,0.61,2550.02,113.28,0.9,0.87,2554.49,931.3
2.75,4.76,1655.01,304.68,1.62,2.62,3267.79,956.68
1.8,5.8,2294.46,193.2,1.8,1.7,4020.95,953.27
2.3,11.32,2459.22,231.69,1.17,2.04,3964.71,1153.04
1.25,1.14,2181.75,154.76,1.66,1.24,2845.6,934.9
1.16,2.29,2281.32,141.99,1.03,1.13,2594.6,849.42
0.0,0.0,1165.27,4.5,0.0,0.0,610.16,573.22
2.2,6.25,1759.64,210.19,3.38,2.06,3762.3,1470.44
0.85,0.89,2342.82,110.4,0.94,0.84,1814.75,838.0
1.65,5.45,1942.67,180.67,0.85,1.56,2970.48,1062.79
4.5,0.0,1286.56,525.58,1.5,4.5,4970.06,1655.73
1.57,6.09,2583.62,186.98,1.52,1.47,5650.24,1274.06
3.25,14.29,1823.7,284.75,0.71,2.79,2632.5,1402.62
1.82,4.5,2454.64,214.92,1.62,1.74,3738.81,1179.32
2.12,9.0,2406.63,246.29,1.54,1.92,4460.68,1232.42
3.0,23.08,1823.74,258.71,2.46,2.31,8822.37,1623.86
2.06,7.02,2183.52,218.45,2.11,1.91,2621.44,915.4
5.0,25.0,1434.76,344.69,1.25,3.75,6541.99,1711.97
1.86,10.64,2206.45,190.47,1.55,1.66,4493.86,1138.39
2.26,9.62,2191.73,249.37,1.98,2.04,5313.3,1181.4
1.18,1.01,2226.07,133.03,1.06,1.17,1808.43,612.96
1.22,7.07,2522.94,145.03,1.62,1.14,3457.27,1320.99
1.55,2.45,2393.12,189.57,2.05,1.52,2317.47,745.31
1.31,1.67,1755.39,144.14,1.23,1.28,1345.92,745.64
4.05,13.11,2216.46,396.37,2.18,3.52,4202.98,1158.7
0.71,0.0,1307.38,119.84,0.57,0.71,5469.5,1315.0
2.01,4.17,2296.65,213.83,1.01,1.93,2718.71,971.56
1.14,1.41,1994.58,143.65,1.28,1.12,2589.34,887.15
1.68,3.73,2284.68,192.28,1.65,1.62,4269.63,1213.03
4.06,11.11,1579.16,375.7,1.06,3.61,3504.56,1202.17
1.76,5.59,2673.88,200.59,2.16,1.66,3413.4,1109.07
1.4,4.76,1745.81,170.96,1.48,1.33,2841.36,899.16
1.46,1.9,2161.7,162.38,1.26,1.43,1788.36,720.44
0.96,0.0,1749.76,112.17,0.93,0.96,2954.36,1064.75
1.99,3.34,2612.46,224.92,1.4,1.92,2589.49,790.53
8.5,33.33,1336.18,540.02,2.33,5.67,3617.05,1243.2
2.24,5.56,1685.0,260.29,1.33,2.11,3606.77,1280.15
1.6,4.62,2273.53,192.91,1.82,1.52,4427.52,1188.56
1.13,4.26,2100.02,142.52,2.38,1.09,4169.93,1161.9
2.21,8.7,1834.91,235.76,1.17,2.02,2305.09,844.83
1.7,12.0,2470.37,170.88,1.02,1.5,4443.98,1439.05
1.0,1.47,2109.8,123.66,0.71,0.99,2300.74,842.57
3.0,11.48,2235.54,291.78,8.0,2.66,5896.51,1360.8
4.59,15.0,2153.18,413.44,1.35,3.9,5995.7,1461.95
0.78,0.98,1973.17,95.85,1.74,0.77,2382.3,911.66
1.79,10.42,2418.55,190.19,2.88,1.6,6401.4,1357.96
1.08,0.94,2461.9,138.58,1.54,1.07,2668.42,917.0
2.29,22.22,1406.51,237.14,0.44,1.78,3577.54,1280.09
1.57,5.47,2398.38,175.98,1.78,1.48,4036.12,1235.54
1.68,3.51,2108.76,188.81,1.46,1.62,2044.85,777.28
1.23,2.7,2418.99,144.18,1.9,1.2,2920.7,884.35
1.19,4.04,1987.92,152.58,1.65,1.14,1983.72,767.41
2.0,0.0,1261.77,209.96,2.5,2.0,6360.42,1326.55
2.19,6.9,2506.57,253.19,1.48,2.04,2595.8,1225.14
5.37,13.64,1704.36,492.52,1.45,4.64,4036.31,1128.01
2.48,1.89,1613.99,277.22,1.3,2.43,1760.39,694.04
2.0,6.9,1620.87,208.3,1.28,1.86,3638.55,1015.6
2.91,7.34,2451.8,328.09,2.0,2.7,4599.3,1143.47
2.24,10.71,1617.14,245.64,2.0,2.0,3214.02,966.81
1.13,4.21,2466.24,142.48,1.63,1.08,5142.99,1230.19
2.69,13.33,1651.95,261.78,2.33,2.33,3359.39,1196.98
1.1,3.57,2002.4,119.65,1.17,1.06,2374.25,901.99
2.29,5.56,2083.33,245.67,1.19,2.17,3084.23,886.24
5.11,15.91,1809.32,448.46,1.48,4.3,6273.36,1027.37
1.5,0.8,2445.45,170.63,1.85,1.49,4163.72,1073.88
2.08,7.81,2479.38,246.22,2.23,1.92,5948.3,1426.64
1.02,0.76,2528.72,133.21,1.35,1.02,3525.31,1026.68
4.2,0.0,1357.33,381.16,6.4,4.2,3838.37,1398.52
12.25,50.0,1615.88,643.17,2.62,6.12,7489.74,1688.82
7.0,50.0,1368.86,406.29,3.0,3.5,6644.85,1722.46
2.9,16.0,2040.47,257.97,1.8,2.44,3756.29,1170.55
1.73,5.88,2284.86,198.67,2.73,1.63,5535.23,1308.51
1.28,5.17,2510.96,148.12,1.4,1.21,5843.55,1070.77
1.16,2.41,1717.42,136.57,0.59,1.13,2144.54,840.09
1.38,7.53,2277.41,143.31,2.28,1.27,4458.97,1175.6
1.53,5.26,1521.96,167.16,1.92,1.45,2194.14,882.55
1.49,3.42,2409.88,161.8,1.49,1.44,3362.38,965.35
2.39,5.26,2014.76,244.09,0.87,2.26,3153.38,1001.48
0.96,0.61,1841.09,114.22,1.13,0.95,1694.49,757.12
1.42,1.83,2473.61,172.71,1.42,1.39,3461.54,1100.61
1.37,3.57,1881.5,151.78,1.96,1.32,1865.18,938.02
2.17,2.44,1952.79,253.21,1.56,2.12,1700.45,899.69
0.9,0.69,2387.42,111.65,1.31,0.89,2016.09,706.6
1.67,0.0,1227.13,164.88,1.33,1.67,5010.24,863.94
2.14,2.0,2074.94,243.87,1.41,2.1,1866.09,836.24
1.75,0.0,1764.88,214.8,1.56,1.75,3233.34,1029.34
2.26,5.0,1442.71,232.46,1.3,2.15,5451.74,1215.27
2.75,13.04,1850.33,286.94,1.17,2.39,5460.43,1338.69
1.5,1.3,1994.66,179.84,0.69,1.48,2397.36,852.55
1.8,0.0,1839.03,202.22,3.49,1.8,2623.34,1135.58
4.5,20.0,1458.82,357.21,2.2,3.6,7193.82,1677.47
1.06,0.0,1542.24,123.48,1.67,1.06,1932.71,842.92
2.44,6.9,1485.86,247.75,0.79,2.28,1306.66,599.08
1.9,9.43,2141.23,182.47,1.55,1.72,3145.76,1022.66
2.62,3.7,1696.18,280.02,0.93,2.52,2938.12,927.07
2.37,1.56,2487.37,254.87,2.11,2.34,3694.6,1144.93
1.93,3.03,2176.12,215.63,1.12,1.87,3192.35,867.28
2.0,7.14,1910.23,215.98,1.88,1.86,3896.48,1201.96
4.6,6.25,1714.53,455.41,1.12,4.31,2674.4,1156.05
3.09,6.25,1818.52,316.83,0.85,2.9,1896.58,753.06
1.27,3.82,2307.3,149.08,0.71,1.22,2299.44,851.48
1.18,3.44,2532.08,146.44,1.4,1.14,2372.94,973.92
3.33,14.29,1615.23,298.37,1.14,2.86,6032.02,1718.29
1.44,2.67,2597.06,164.73,1.13,1.4,3494.59,969.72
0.78,0.0,2331.61,105.87,1.34,0.78,4173.48,1063.22
3.08,23.53,1864.95,242.82,1.29,2.35,4257.28,1401.1
1.17,2.86,2441.45,141.06,1.14,1.13,6237.4,1119.45
1.01,1.47,2407.16,127.75,1.63,1.0,2564.86,851.97
3.03,11.69,2284.18,303.41,2.39,2.68,4244.8,1198.22
2.2,7.88,2478.7,235.09,1.25,2.02,3021.63,1268.1
1.71,5.97,2429.77,204.62,1.68,1.61,4978.84,1227.35
3.33,10.0,1494.23,341.04,2.25,3.0,2741.82,1049.72
1.2,0.53,2329.76,139.37,1.46,1.2,1707.11,748.14
1.77,3.64,2075.5,205.57,1.82,1.71,2349.38,943.04
3.75,11.67,2045.37,358.67,1.22,3.32,3225.75,922.77
3.0,7.69,1563.42,257.87,1.08,2.77,3573.61,1101.62
1.27,0.62,2044.73,146.36,1.65,1.26,1212.44,696.64
1.17,0.0,1339.85,140.09,1.17,1.17,4399.01,1239.07
0.79,1.47,2405.75,98.31,1.48,0.78,3174.21,835.09
5.82,15.38,1736.43,538.85,2.31,4.92,2838.25,976.09
2.56,10.0,1879.65,249.29,1.25,2.3,3826.42,1198.27
2.69,12.12,2187.21,253.88,1.7,2.36,3802.5,1128.08
1.71,0.0,1404.8,200.12,1.18,1.71,3802.4,810.57
2.33,0.0,1306.39,358.5,3.0,2.33,5184.63,1542.93
1.8,1.75,1903.51,193.89,0.86,1.77,1886.64,816.53
1.61,2.3,2337.85,198.57,1.64,1.57,2839.92,925.53
1.44,3.94,2423.87,166.84,2.75,1.38,4480.18,1121.07
2.66,8.33,2457.86,286.72,2.46,2.44,3398.49,1163.46
1.75,0.0,1542.36,215.23,3.67,1.75,4428.17,1281.38
6.0,0.0,1357.53,608.05,1.0,6.0,6083.94,1391.48
2.5,9.09,1563.82,257.91,1.64,2.27,3217.14,1260.06
6.73,22.5,2542.57,555.71,1.51,5.21,2389.93,1076.44
1.65,6.06,1693.92,176.9,1.67,1.55,3372.49,1051.72
2.85,13.33,1577.66,268.48,2.73,2.47,2338.63,826.84
1.48,1.75,2469.89,182.38,1.19,1.45,3998.7,965.13
1.8,4.05,2352.61,200.78,1.05,1.73,2858.3,888.47
4.8,28.57,1604.94,382.81,1.57,3.43,3953.02,1515.92
1.2,1.83,2512.62,148.13,1.0,1.18,3683.3,1109.34
1.42,5.56,2472.95,161.77,2.06,1.34,3732.69,1103.43
2.48,12.5,1831.64,228.22,1.25,2.17,3074.04,963.73
1.94,8.47,2100.84,207.34,1.9,1.78,2567.35,916.65
5.93,21.05,1617.3,483.19,0.79,4.68,3596.57,1061.32
3.5,6.67,1601.29,354.15,1.77,3.27,2817.07,672.72
2.62,14.08,2720.16,253.1,1.21,2.25,7392.79,1453.57
2.95,15.38,2073.39,312.74,1.77,2.5,4718.33,1266.57
1.1,2.0,2056.47,139.91,0.77,1.08,2539.8,847.71
1.08,3.02,2514.63,144.39,3.32,1.04,4119.82,1305.41
2.0,0.0,1274.04,207.21,0.0,2.0,6202.32,1429.46
1.61,2.13,2025.01,184.76,3.15,1.57,3749.99,1078.65
1.71,9.93,2446.08,187.35,5.51,1.54,4403.77,1356.79
2.51,14.61,2606.02,273.09,1.35,2.15,5236.28,1366.81
1.14,8.7,1719.38,137.34,3.04,1.04,5453.86,1241.46
1.62,0.0,1283.72,179.76,0.77,1.62,1122.39,790.38
1.26,0.68,2116.12,150.43,1.93,1.25,1978.6,671.28
3.96,10.18,2620.76,378.96,2.03,3.56,2335.93,931.75
1.41,2.67,2022.38,175.45,1.6,1.37,2745.2,927.11
1.75,3.77,1984.42,206.88,1.38,1.68,3528.14,1039.07
3.82,7.69,2415.77,397.49,1.71,3.52,2337.61,752.56
1.44,1.53,2519.34,192.35,2.33,1.42,5032.45,1222.8
1.65,1.89,1883.89,202.39,1.32,1.62,2331.13,820.4
3.03,5.85,2565.2,327.36,1.72,2.85,2315.51,785.46
6.83,14.29,1673.88,625.28,1.86,5.86,2324.0,1765.92
1.48,3.03,2403.17,196.0,1.81,1.44,3691.12,1171.42
2.7,9.88,2321.25,298.58,1.46,2.43,6242.81,1330.21
3.18,4.76,2081.04,334.57,1.88,3.02,2293.31,1258.46
1.77,3.68,2351.71,205.53,1.34,1.71,2775.56,885.18
3.0,0.0,1206.76,352.22,1.0,3.0,429.86,560.42
1.61,6.38,2484.07,194.98,1.55,1.51,4449.88,1189.04
4.0,33.33,1331.43,316.08,3.33,2.67,5311.15,1207.7
0.93,1.49,2415.51,117.04,1.74,0.92,2490.82,769.87
2.87,5.7,2427.23,293.69,2.02,2.71,3144.07,837.78
1.28,2.08,2496.16,153.86,1.05,1.26,2470.42,834.4
1.23,6.31,2391.0,122.08,6.88,1.15,4383.63,1204.42
1.46,0.0,1844.94,171.53,1.47,1.46,1809.28,655.97
1.63,1.52,2247.88,189.21,1.94,1.61,2300.56,967.49
2.14,6.67,1910.33,217.62,1.73,2.0,2249.23,1063.5
1.07,0.0,1739.59,129.73,1.58,1.07,3289.89,995.67
1.0,0.0,1247.06,209.0,1.0,1.0,10145.01,1798.29
1.39,4.29,2444.52,161.07,2.05,1.33,5172.21,1124.79
2.59,10.67,2475.63,273.54,2.19,2.31,4317.67,1267.48
5.33,25.0,1540.76,395.79,1.0,4.0,2371.11,1045.15
1.39,2.47,2540.0,168.75,1.77,1.36,2609.01,976.28
4.03,8.4,2444.37,404.52,1.87,3.69,3091.53,790.4
1.0,0.61,2317.28,132.51,1.38,0.99,2339.84,941.19
2.25,5.56,2099.47,241.25,1.85,2.12,3094.04,1006.77
1.14,2.16,2517.87,146.32,1.33,1.12,2985.31,1196.88
0.91,2.21,2032.92,112.81,0.85,0.89,2094.39,787.2
1.34,2.86,2040.76,150.73,1.46,1.3,3440.56,1035.88
5.43,22.22,1614.24,455.76,1.0,4.22,3269.02,1132.45
2.68,7.02,2577.98,296.56,1.54,2.49,6128.35,1010.6
1.34,0.0,2308.22,159.16,1.76,1.34,2744.28,1020.62
1.3,0.58,2100.37,159.36,2.45,1.3,2007.84,890.41
0.94,0.63,1993.26,119.38,1.18,0.93,2327.66,925.71
1.13,2.74,2497.14,132.37,3.07,1.1,3490.0,1165.2
1.55,2.16,2463.61,194.02,3.08,1.52,4640.42,1207.42
2.29,7.94,2338.57,246.33,1.75,2.11,4181.36,1124.21
2.18,8.33,2062.35,222.25,1.25,2.0,4038.86,1296.97
1.92,2.5,2145.68,216.88,1.52,1.88,3653.85,1217.83
1.17,3.33,1630.86,135.88,1.6,1.13,3389.91,1058.76
0.97,3.8,2474.05,122.75,1.44,0.93,2940.62,927.82
1.72,4.88,2359.51,203.75,1.87,1.63,2900.41,950.08
2.48,10.0,2043.78,257.11,1.37,2.23,4681.77,1043.88
2.02,4.55,2271.37,214.45,1.38,1.93,2397.7,772.25
2.84,12.24,2395.6,291.25,1.43,2.5,5842.49,1303.61
1.38,0.0,1387.92,152.87,1.81,1.38,1820.24,893.48
1.2,0.0,2109.96,152.15,1.11,1.2,2039.77,710.32
2.32,4.35,2109.17,256.7,1.09,2.22,2430.58,941.3
12.8,50.0,1786.2,697.2,1.1,6.4,5018.46,1596.43
0.87,0.74,2373.89,110.89,0.91,0.86,2720.44,869.9
15.0,57.14,1844.6,727.92,1.14,6.43,4437.7,1620.74
2.2,12.5,2292.83,223.84,2.61,1.93,3407.65,1228.96
1.03,2.7,1735.19,115.84,1.35,1.0,1900.52,728.76
1.36,7.77,2451.71,160.69,5.35,1.25,5611.23,1327.65
6.48,22.86,2252.95,541.27,1.66,5.0,3372.05,1140.35
5.5,33.33,1416.23,454.67,4.33,3.67,7219.99,1727.44
1.44,2.53,2513.8,163.36,1.11,1.4,3756.99,996.19
1.57,1.98,2296.46,180.3,1.11,1.53,3415.01,867.83
1.94,5.77,2164.71,210.14,1.42,1.83,3315.8,981.04
0.97,0.0,2188.8,124.49,1.77,0.97,3364.53,1039.86
2.52,9.8,2116.5,264.94,1.37,2.27,3278.73,1058.89
3.4,3.19,2253.0,364.78,2.62,3.29,2063.36,776.24
0.84,1.15,2420.42,106.69,0.94,0.83,3245.14,1040.33
1.35,4.14,2307.82,154.97,1.4,1.3,2975.71,862.6
2.28,3.03,1465.53,229.29,2.15,2.21,2730.34,867.25
4.2,16.67,1408.57,340.53,2.5,3.5,3669.25,1263.83
7.0,50.0,1334.68,357.68,0.0,3.5,6856.86,1786.81
1.25,2.4,2490.42,141.88,1.72,1.22,2394.66,1038.72
4.93,26.23,2398.42,404.67,1.54,3.64,5194.09,1293.48
1.25,7.69,1751.66,135.21,1.04,1.15,3729.72,1216.21
2.52,13.79,2070.88,242.72,0.76,2.17,4126.72,1176.94
2.47,3.23,2102.95,285.49,3.48,2.39,3226.17,1250.99
2.17,8.89,2194.04,223.02,1.07,1.98,2287.04,1199.78
2.4,5.41,2324.27,279.01,3.19,2.27,6264.72,1498.37
0.76,0.65,2421.23,105.45,1.74,0.76,2201.36,779.86
1.52,2.72,2429.68,178.71,1.74,1.48,3908.21,1025.25
2.13,4.8,2014.85,234.84,1.62,2.02,4335.1,1261.19
1.73,9.41,2441.12,178.19,1.34,1.56,5767.3,1439.57
2.77,7.14,1634.49,288.48,0.86,2.57,3950.02,1235.91
1.7,7.5,2107.36,217.55,2.17,1.58,5205.7,1287.78
