duo_KillDeathRatio,duo_WinRatio,duo_Wins,duo_Rating,duo_DamagePg,duo_HealsPg,duo_KillsPg,duo_MoveDistancePg,duo_RevivesPg,duo_TimeSurvivedPg,duo_RoundMostKills,duo_WinPoints
2.01,7.6,13,2079.97,252.34,2.56,1.86,3511.64,0.23,930.53,11,3201
1.48,4.46,5,2037.34,196.14,1.37,1.41,3593.72,0.16,1045.15,8,2679
1.22,0.0,0,1318.3,122.68,3.56,1.22,2677.57,0.22,751.41,5,1083
3.54,23.55,81,2667.34,329.91,2.31,2.71,5508.97,0.22,1396.39,13,5476
0.82,0.0,0,1783.88,110.82,1.47,0.82,3260.52,0.14,1051.37,6,4196
3.75,22.97,34,2367.84,383.9,4.83,2.89,5109.12,0.26,1347.17,14,4142
2.6,6.25,1,1563.78,285.06,1.5,2.44,4247.66,0.12,1163.01,7,1287
3.59,9.0,9,1923.05,387.24,2.12,3.27,3112.0,0.29,1048.05,13,3705
3.38,21.62,8,1631.35,318.89,1.43,2.65,4294.14,0.24,1176.18,11,4941
1.57,2.08,1,1885.38,195.48,2.35,1.54,4126.87,0.12,1185.66,8,2615
1.24,4.26,2,1825.1,177.82,1.6,1.19,5697.4,0.13,1403.79,7,2800
1.68,5.96,9,2097.31,190.52,1.5,1.58,2872.71,0.2,973.57,10,2785
1.36,3.6,4,2199.4,166.07,2.0,1.32,3716.28,0.17,1177.22,8,1827
1.5,4.48,10,2222.84,181.65,3.27,1.43,4423.02,0.19,1067.16,8,1836
1.56,8.06,5,2124.48,197.72,1.37,1.44,5394.47,0.23,1344.99,8,1772
2.33,0.0,0,1262.03,235.16,0.33,2.33,1500.81,0.0,665.22,4,1037
1.61,6.21,11,2468.06,211.15,2.63,1.51,5309.24,0.14,1182.88,10,2064
1.67,25.0,1,1350.98,178.87,1.5,1.25,5145.94,0.25,1161.87,2,1130
1.25,1.08,1,1778.98,151.1,1.86,1.24,2777.04,0.15,812.77,11,2592
1.95,14.93,10,2271.51,219.51,2.21,1.66,3623.11,0.19,1155.25,7,1896
1.96,5.61,12,2386.0,263.69,2.06,1.85,3515.06,0.13,1045.85,9,4459
1.37,10.53,6,1952.66,138.76,1.79,1.23,4724.79,0.16,1127.91,8,1628
2.51,15.28,11,2251.04,296.92,1.96,2.12,4074.88,0.18,1195.98,10,6546
1.1,0.0,0,2032.62,130.74,2.36,1.1,2129.28,0.17,815.44,7,1677
3.02,11.98,20,2094.2,350.3,3.22,2.66,3841.71,0.22,1094.45,11,6048
3.31,23.81,5,1875.85,339.86,2.38,2.52,5742.22,0.19,1302.61,9,2586
1.36,3.81,8,2074.07,176.15,1.99,1.3,2705.21,0.16,903.66,8,5757
0.81,2.33,4,2116.14,112.28,1.22,0.79,2579.82,0.08,932.08,5,1777
1.7,5.09,14,2243.78,211.38,1.82,1.62,3022.38,0.16,949.9,11,7699
2.38,7.35,5,2281.13,304.89,1.53,2.21,4482.71,0.25,1239.83,8,1890
1.46,2.31,4,2151.46,196.22,1.05,1.43,2171.23,0.13,746.19,11,1767
1.27,1.22,1,2156.09,158.6,2.77,1.26,3086.85,0.18,908.53,8,1787
1.12,4.58,7,2286.05,143.19,2.52,1.07,6664.93,0.17,1285.11,6,4388
2.13,0.0,0,1954.39,265.76,2.62,2.13,2493.75,0.15,806.36,12,1588
2.06,7.93,23,2387.55,241.36,2.31,1.89,3889.94,0.2,1053.83,12,8456
0.85,2.0,2,2171.74,95.68,0.85,0.83,2876.61,0.16,1001.12,6,1840
0.92,3.17,6,2187.15,117.31,1.52,0.89,2342.39,0.11,907.81,7,2839
4.0,66.67,2,1441.48,104.04,1.67,1.33,4474.19,0.0,1629.22,2,1221
1.52,8.27,11,2175.78,195.14,3.66,1.4,4713.03,0.2,1033.12,9,4389
1.5,3.17,4,2247.0,171.87,1.64,1.45,3602.59,0.12,1003.02,10,1872
1.27,3.23,3,2119.37,176.17,1.88,1.23,3117.16,0.2,1045.58,10,1775
2.07,3.51,15,2286.02,256.04,1.93,2.0,2693.31,0.22,921.15,16,2937
1.98,4.86,9,2212.56,260.47,1.63,1.89,3102.88,0.11,953.35,13,5136
1.47,1.64,1,1710.36,188.71,2.43,1.44,2392.11,0.16,962.66,6,1432
2.2,16.67,1,1388.01,216.22,2.0,1.83,3799.81,0.33,1391.0,8,1154
1.83,6.25,7,2187.49,232.52,1.38,1.71,5019.63,0.21,1013.77,11,1811
1.04,1.33,3,2210.3,143.48,1.62,1.02,2389.52,0.11,1005.2,6,2815
4.84,29.17,49,2140.45,418.53,2.62,3.43,4926.25,0.16,1275.75,15,4333
3.01,7.69,9,2030.61,329.59,3.09,2.78,3077.65,0.2,952.51,16,3077
2.11,13.41,11,2198.7,245.86,2.05,1.83,3640.02,0.24,1216.63,8,3499
2.08,6.81,13,2262.62,283.16,1.65,1.94,3223.84,0.17,1054.26,12,1867
1.47,4.92,6,2038.02,183.25,1.56,1.39,3221.05,0.11,1039.94,12,1699
1.34,0.87,1,1989.14,164.91,1.25,1.33,3789.25,0.17,937.35,6,1628
10.25,55.56,5,1757.82,583.97,3.56,4.56,5691.19,0.33,1559.14,8,1466
2.0,9.09,4,1877.95,245.85,1.45,1.82,2458.38,0.16,781.12,8,1536
3.5,25.93,7,2056.33,321.8,1.56,2.59,4106.27,0.11,1300.83,10,1694
1.0,3.36,4,2190.21,128.08,2.39,0.97,3639.68,0.11,1106.81,6,1836
1.18,4.94,4,2313.94,183.31,1.49,1.12,4435.28,0.17,1304.85,8,1941
0.95,4.04,4,1894.35,159.62,1.13,0.91,3028.53,0.08,955.64,9,1588
1.27,2.03,4,2238.13,160.39,1.56,1.24,2451.54,0.17,864.58,9,2856
1.52,3.95,3,2003.6,193.96,2.36,1.46,4121.38,0.13,1013.12,10,2655
1.74,11.54,6,2134.18,178.72,1.29,1.54,5514.4,0.21,1276.36,9,1783
2.47,31.82,7,1992.09,229.92,1.73,1.68,5879.26,0.14,1363.86,8,1683
3.5,13.43,9,2323.34,320.35,2.7,3.03,4769.02,0.16,1314.4,11,1935
2.92,15.15,55,2579.37,321.99,2.88,2.48,4950.03,0.21,1325.02,16,5742
2.68,5.0,1,1451.46,301.35,1.95,2.55,5300.51,0.15,1163.7,10,2381
2.07,8.51,8,2405.77,255.07,1.95,1.89,4454.22,0.12,1207.82,9,3101
2.55,15.87,10,2197.95,278.11,4.29,2.14,5017.12,0.22,1309.29,10,1820
1.6,7.14,13,2346.28,179.33,2.1,1.48,3477.44,0.23,1124.55,7,4505
0.54,1.42,2,1780.0,78.28,1.23,0.53,4132.13,0.07,983.71,5,3749
2.07,7.93,18,2394.44,258.42,2.24,1.9,3641.21,0.22,1068.43,10,4397
2.13,4.39,9,2270.04,258.36,1.74,2.04,3595.25,0.18,1138.85,9,1870
2.0,0.0,0,1207.24,16.61,0.0,2.0,2342.35,0.0,846.39,2,1003
0.64,0.0,0,1542.1,89.35,1.03,0.64,2926.18,0.15,874.55,4,4281
0.94,2.16,5,2252.88,133.89,1.56,0.92,4230.42,0.17,1082.45,6,1882
10.13,47.37,63,2583.54,667.06,1.62,5.33,6861.5,0.23,1616.53,16,7223
1.26,4.12,4,1860.6,150.55,1.78,1.21,2019.13,0.09,842.81,10,1535
1.71,2.9,6,1940.05,203.57,1.75,1.66,2412.74,0.17,774.36,15,2565
0.67,0.0,0,1174.46,98.55,0.78,0.67,1365.57,0.0,702.13,2,972
1.09,3.35,6,2211.87,148.57,1.73,1.05,2875.54,0.16,1006.97,8,1833
2.15,6.47,9,2230.43,237.92,1.31,2.01,3663.89,0.2,1060.66,11,4443
2.1,5.93,7,2305.4,287.14,1.73,1.97,4990.13,0.16,1303.66,8,1922
1.54,3.28,2,1655.68,184.7,1.93,1.49,2584.09,0.16,984.08,12,2671
1.27,4.98,15,2151.8,169.9,1.9,1.21,3492.47,0.11,1099.93,11,4144
3.14,13.98,13,2331.41,356.76,3.33,2.7,5506.9,0.28,1383.06,12,4622
1.32,5.0,3,1931.44,201.07,1.8,1.25,4121.63,0.18,1152.25,7,2781
1.1,0.0,0,1717.43,145.78,1.21,1.1,2646.27,0.12,939.66,6,1436
1.25,11.11,1,1318.55,196.96,2.22,1.11,2608.32,0.0,946.13,3,1103
1.13,5.36,3,2079.88,184.15,1.34,1.07,4821.71,0.09,1269.99,6,3857
2.37,11.39,9,2286.26,245.25,1.95,2.1,2974.68,0.23,1136.71,8,3294
1.62,5.38,5,2116.02,201.63,1.42,1.54,2958.52,0.13,983.54,8,1751
1.18,0.0,0,1418.86,133.2,0.82,1.18,2572.26,0.09,840.28,5,1159
3.3,24.07,58,2490.15,331.11,3.15,2.5,7161.56,0.25,1467.16,14,4797
3.06,19.23,20,2211.85,303.44,3.12,2.47,4862.42,0.26,1364.02,10,4984
2.13,9.09,3,1757.54,221.87,1.3,1.94,4383.24,0.12,1152.98,8,1451
1.45,3.06,19,2256.64,195.86,2.27,1.41,3221.18,0.17,932.35,10,5618
1.93,7.59,24,2249.91,243.41,2.04,1.78,5210.5,0.2,1023.72,10,5346
1.99,4.92,16,2241.24,252.89,1.91,1.89,3111.8,0.22,988.38,11,1842
1.07,2.14,3,1868.99,142.75,1.29,1.04,2358.27,0.07,764.54,8,1528
1.32,0.0,0,1550.47,198.2,1.16,1.32,3047.11,0.16,916.17,5,1274
2.43,16.98,9,2379.07,240.35,4.64,2.02,6777.2,0.21,1503.76,8,3222
2.25,8.19,14,2261.48,264.25,1.55,2.06,3056.31,0.17,1024.84,11,2844
0.97,4.32,7,2093.63,143.64,1.64,0.93,3937.81,0.12,1050.13,7,2801
2.14,6.87,9,1875.15,258.34,2.08,1.99,2863.72,0.23,918.29,10,6292
1.09,5.8,4,2158.39,148.75,4.12,1.03,2880.5,0.09,989.11,5,3937
2.29,3.45,1,1702.29,246.99,0.9,2.21,3724.38,0.07,899.0,10,1380
1.57,9.52,18,2473.27,178.25,1.93,1.42,3203.57,0.2,1122.5,7,4318
1.55,2.83,3,2047.77,198.6,1.36,1.51,3286.43,0.11,1056.04,10,2726
2.41,22.4,41,2497.03,237.41,4.97,1.87,5557.99,0.28,1362.87,15,5063
1.18,6.67,2,1866.54,163.99,2.13,1.1,2931.4,0.13,938.58,5,1566
0.96,1.52,4,2148.65,139.95,1.26,0.94,2485.73,0.09,860.65,8,2786
2.96,10.62,12,1869.18,368.77,1.73,2.65,4778.83,0.19,1160.07,12,5526
1.74,12.43,22,2494.8,215.09,4.11,1.52,5543.55,0.18,1449.27,9,3407
1.33,6.41,5,1957.0,177.48,3.19,1.24,3724.16,0.15,1014.38,6,2914
1.15,4.88,16,2192.83,168.1,2.24,1.09,3184.56,0.17,920.44,7,1828
1.33,4.33,12,2292.44,186.43,1.46,1.27,2918.1,0.14,966.87,9,2985
1.38,8.11,3,1960.47,170.44,2.35,1.27,3423.19,0.16,1238.43,6,2734
2.8,0.0,0,1402.21,309.86,1.4,2.8,5212.93,0.0,1293.76,8,1163
1.88,5.17,6,1929.03,220.24,1.46,1.78,3368.56,0.16,935.74,9,4910
3.0,16.13,10,2392.2,289.79,2.13,2.52,4935.34,0.24,1299.57,10,2001
2.71,17.24,5,1792.44,320.92,1.52,2.24,4624.82,0.28,1205.92,10,1495
1.45,7.02,34,2488.1,173.24,2.44,1.35,3693.24,0.12,1065.55,10,2073
0.95,6.25,7,2175.13,113.66,2.33,0.89,3122.84,0.15,1022.24,7,1832
1.2,3.12,5,1842.22,154.31,1.24,1.16,2818.93,0.11,1006.07,8,2810
1.65,3.7,1,1881.51,193.99,1.44,1.59,4811.99,0.07,1234.41,6,1565
4.1,16.67,2,1454.77,479.09,0.25,3.42,3434.61,0.17,1114.18,10,3301
1.92,0.0,0,1564.61,243.34,2.29,1.92,3753.74,0.38,1050.78,5,1273
2.17,6.98,6,2121.02,243.81,2.13,2.02,2848.0,0.26,945.15,12,5043
1.19,3.79,8,2106.48,154.32,2.11,1.14,2462.41,0.16,909.8,10,4025
1.26,3.36,9,2183.76,171.1,1.87,1.22,2630.52,0.15,859.89,9,2850
2.2,9.86,7,1776.87,243.69,2.63,1.99,2907.75,0.28,1093.99,10,4176
2.36,3.42,4,2002.47,272.97,1.32,2.28,2560.8,0.15,932.35,14,6088
1.82,4.6,4,2280.15,210.73,2.44,1.74,3853.85,0.22,1167.65,9,3198
1.95,1.54,2,2117.58,229.41,2.14,1.92,3005.99,0.17,983.19,11,3757
2.61,6.72,8,2293.69,301.67,3.32,2.44,3305.13,0.18,1128.17,10,1895
3.31,23.53,12,2068.89,316.04,3.24,2.53,5444.4,0.18,1392.98,8,4230
1.4,4.81,5,1826.02,166.96,1.81,1.34,3079.91,0.13,942.66,8,3878
3.11,8.65,9,2112.68,336.01,2.33,2.84,3120.47,0.2,1013.28,12,3194
1.35,4.14,12,2098.5,186.72,1.77,1.29,3413.07,0.24,960.57,11,1735
1.75,6.37,13,2394.22,204.76,1.78,1.64,3317.83,0.16,1011.66,8,1987
2.63,13.86,14,2328.38,287.27,1.68,2.27,2959.91,0.4,948.1,10,3000
2.02,7.69,13,2446.53,235.02,2.62,1.86,5325.36,0.23,1165.98,11,2018
1.54,12.82,10,2162.12,206.32,2.76,1.35,5436.04,0.24,1375.5,8,1808
1.21,3.4,5,2224.04,153.85,1.63,1.17,3031.77,0.16,963.17,8,2814
1.11,0.0,0,1378.07,145.87,0.95,1.11,1922.03,0.0,884.55,4,1137
3.77,25.31,41,2502.8,378.94,2.66,2.81,4844.27,0.23,1353.48,18,4838
0.99,1.83,4,2221.12,126.1,1.71,0.97,3009.31,0.18,848.99,7,3901
1.1,3.33,5,2194.56,140.56,1.64,1.07,3561.61,0.11,1056.92,7,1829
2.79,7.19,10,2035.48,347.7,1.93,2.59,2938.25,0.18,902.97,14,1664
1.12,4.35,5,2179.69,138.99,2.27,1.07,3018.88,0.13,999.98,6,1815
2.79,12.82,5,2074.48,287.18,1.92,2.44,3840.75,0.13,1167.48,14,1716
2.46,15.15,5,2110.34,245.42,3.91,2.09,5840.15,0.15,1286.57,9,1775
1.33,2.67,5,2108.02,170.32,1.75,1.29,3521.04,0.09,800.8,7,1732
2.23,5.15,5,2156.45,250.9,1.79,2.11,3227.65,0.16,885.78,9,2847
1.43,1.69,1,1826.15,175.93,2.25,1.41,2666.93,0.2,806.95,9,1510
1.67,0.78,2,1804.74,204.45,1.7,1.66,2345.38,0.18,775.54,11,1467
3.28,25.75,60,2509.65,331.67,2.06,2.44,6552.98,0.29,1467.16,14,6354
1.02,0.0,0,1855.25,136.45,1.25,1.02,2323.09,0.14,771.97,4,3640
2.21,9.52,2,1652.34,244.04,1.1,2.0,4264.24,0.33,941.14,9,1363
1.66,3.5,5,1994.92,198.96,1.52,1.6,2904.11,0.19,927.09,11,6311
2.54,5.88,11,2357.44,328.73,1.76,2.39,4055.99,0.16,1079.48,12,1945
0.82,3.38,7,2211.37,104.85,2.61,0.79,5642.0,0.15,1119.81,7,6011
1.43,6.67,4,2090.0,154.72,1.6,1.33,2941.19,0.1,982.5,6,1757
1.74,5.93,7,2241.59,189.91,1.8,1.64,3270.32,0.23,1041.44,7,1851
6.02,35.22,112,2468.96,459.09,3.16,3.9,6939.0,0.21,1449.4,16,8813
1.53,7.84,4,2071.9,173.72,2.25,1.41,4094.55,0.1,1377.84,9,1749
2.12,8.16,8,2297.84,242.68,1.95,1.95,4452.11,0.12,1177.16,9,1895
1.43,2.96,8,2309.62,183.65,1.49,1.39,3608.31,0.13,910.53,11,1902
2.2,8.33,12,2283.53,245.86,1.81,2.02,4116.62,0.19,1060.15,12,3036
0.96,5.0,3,2023.18,139.22,1.47,0.92,3459.6,0.07,959.44,7,1676
2.27,7.76,9,2353.03,262.33,2.34,2.09,3829.33,0.16,1041.25,12,2999
1.6,5.29,11,2372.32,202.41,2.17,1.51,4537.78,0.15,1134.72,9,3009
0.85,1.69,3,2103.81,127.38,2.14,0.84,3619.81,0.12,1089.9,5,1753
3.17,20.25,16,2436.74,305.73,1.67,2.53,4259.45,0.32,1207.45,13,4046
4.0,50.0,1,1358.35,175.49,2.0,2.0,5131.62,0.0,1691.31,3,1137
1.52,10.48,11,2088.17,177.5,2.7,1.36,4477.01,0.14,1258.14,7,1760
1.25,7.89,12,1994.96,156.1,2.27,1.15,4021.22,0.16,1125.62,8,6632
2.71,13.69,33,2363.03,307.45,2.28,2.34,2861.14,0.2,1163.76,13,4437
4.2,23.91,11,2037.24,415.38,3.59,3.2,3813.58,0.22,1196.54,10,5382
1.07,10.77,7,2169.68,125.01,2.2,0.95,4771.73,0.2,1087.1,4,1830
1.97,9.01,10,2283.84,233.42,1.85,1.79,4395.32,0.22,1071.7,9,1892
2.0,4.35,2,2095.66,241.66,1.91,1.91,5192.73,0.11,1321.1,10,1731
2.11,8.91,18,2366.23,251.48,1.85,1.92,3602.02,0.18,1026.86,9,2985
2.03,4.42,8,2304.36,261.91,1.67,1.94,2352.48,0.19,867.66,10,1894
5.36,29.77,39,2327.61,429.52,2.24,3.76,10130.17,0.34,1541.28,12,5347
1.72,12.44,51,2473.49,194.76,2.54,1.5,5662.1,0.25,1423.98,10,4161
2.0,9.09,2,1851.18,230.43,1.95,1.82,5040.61,0.09,1199.57,6,2574
1.42,4.08,6,2255.07,183.28,2.46,1.36,4437.17,0.2,1233.95,10,1887
1.31,7.89,6,1829.71,168.77,2.05,1.21,4924.65,0.11,1148.32,7,2978
0.9,3.36,5,2274.26,114.28,2.43,0.87,3319.08,0.1,1122.18,6,3030
1.76,1.39,5,2139.29,221.98,1.97,1.74,2520.36,0.13,768.86,12,2744
1.46,13.33,4,1800.96,191.26,1.13,1.27,4168.09,0.13,1237.7,7,3630
0.59,0.93,3,2248.49,97.19,2.28,0.59,4343.82,0.14,997.13,6,1887
1.05,1.79,3,2102.6,138.33,1.3,1.04,2532.54,0.16,788.2,13,2777
1.32,3.43,6,2147.64,170.45,2.13,1.27,2481.17,0.13,815.45,10,1777
1.31,4.88,4,1936.6,169.12,1.87,1.24,3358.12,0.26,1045.95,9,3706
1.98,2.83,3,2249.3,253.74,2.91,1.92,3053.49,0.13,1100.91,8,1854
2.07,15.62,5,1779.8,239.45,1.06,1.75,2756.48,0.19,977.28,7,1478
3.0,0.0,0,1342.74,455.76,1.0,3.0,2837.18,0.0,1305.54,7,1093
1.35,2.4,3,2262.45,182.98,1.72,1.32,3885.91,0.24,1067.73,6,2923
1.66,5.88,6,2190.7,198.21,2.36,1.56,2474.24,0.22,899.2,9,1815
2.0,5.88,2,1822.01,224.44,2.91,1.88,4459.37,0.38,1144.87,8,3770
3.83,25.0,4,1725.68,284.48,2.25,2.88,3648.24,0.5,1172.87,11,2516
1.5,4.9,12,2328.73,190.2,2.83,1.43,2575.06,0.15,1028.2,10,4096
3.3,19.28,43,2458.53,346.63,4.27,2.66,5076.84,0.26,1359.05,11,3896
1.74,6.06,2,2056.48,220.24,3.0,1.64,4137.95,0.24,1331.42,4,2774
1.88,4.29,6,2140.58,245.17,1.88,1.8,4274.57,0.11,1081.89,10,5309
1.4,13.33,10,2244.82,178.22,2.17,1.21,5738.6,0.19,1341.23,5,1884
1.47,2.0,1,1997.23,201.59,2.92,1.44,4852.66,0.2,1102.07,7,1654
1.14,1.64,3,1864.09,144.31,1.93,1.13,2060.63,0.16,817.59,9,3594
2.95,10.6,16,2212.17,321.08,1.68,2.64,4867.56,0.23,1247.77,14,1813
1.53,5.88,10,2276.85,199.29,2.01,1.44,3813.88,0.2,1126.2,10,2905
1.85,9.71,37,2502.91,216.02,1.89,1.67,6158.48,0.13,1262.0,10,4430
1.43,4.51,6,1949.92,165.38,1.03,1.37,2646.22,0.14,834.71,9,2913
0.99,1.53,2,1927.59,140.7,1.6,0.98,3539.94,0.15,979.92,7,1600
1.71,4.55,1,1578.72,214.61,1.18,1.64,3404.16,0.14,1008.1,9,1307
2.65,8.79,34,2441.54,307.07,2.64,2.42,3541.33,0.18,1126.51,16,4860
1.88,4.55,2,1803.73,216.6,1.82,1.8,3998.07,0.23,1013.13,8,2572
0.86,3.7,3,1837.76,109.46,1.04,0.83,2833.41,0.07,904.07,5,1525
1.98,14.75,9,2048.94,220.61,2.28,1.69,3413.66,0.2,1071.69,7,3898
1.86,7.32,6,2331.12,220.77,2.15,1.72,5385.73,0.21,1266.29,12,1943
1.19,4.58,6,2229.64,167.46,2.27,1.14,4384.91,0.23,1146.22,6,1854
0.62,6.0,3,2001.54,85.76,3.18,0.58,3729.69,0.28,1017.89,5,1687
1.47,4.59,5,2180.5,194.39,1.58,1.4,4152.65,0.11,1133.28,7,1810
1.77,12.9,24,2432.6,208.5,4.19,1.54,5199.27,0.15,1354.3,10,3578
1.55,4.43,12,2359.44,188.4,1.32,1.48,2240.18,0.16,817.48,12,1956
3.33,0.0,0,1278.41,341.81,4.0,3.33,4342.14,0.33,1204.21,7,1060
2.59,8.44,20,2159.13,297.02,1.93,2.37,3039.19,0.19,980.29,17,3767
1.1,5.81,5,2080.5,168.82,1.33,1.03,4896.31,0.16,1298.37,8,1742
0.96,8.33,5,2228.06,115.03,1.88,0.88,4350.17,0.1,1081.0,7,1870
1.15,3.6,4,2249.12,147.45,2.19,1.11,4667.03,0.13,1213.13,7,1879
4.86,29.03,9,2041.91,425.66,3.55,3.45,4034.72,0.26,1278.21,8,3035
1.58,2.82,6,2164.18,206.88,2.02,1.54,3933.69,0.14,961.94,9,1800
0.95,1.98,5,1966.31,126.26,1.86,0.93,2325.15,0.12,828.26,7,1628
4.31,8.93,5,1860.52,418.34,1.77,3.93,2114.84,0.27,793.43,20,2471
1.31,4.14,7,2316.55,170.99,1.82,1.26,2906.6,0.17,1003.24,7,1915
1.81,1.61,3,2255.36,229.89,1.24,1.78,2372.8,0.15,878.71,11,1852
1.56,3.61,3,1809.68,188.99,2.43,1.51,2568.44,0.18,900.7,7,1479
1.23,2.63,2,1872.24,168.38,1.97,1.2,4941.66,0.12,1135.38,7,1552
27.0,50.0,1,1327.67,1248.38,2.5,13.5,5500.68,1.0,1493.31,22,1088
1.78,4.78,11,2275.53,224.19,1.61,1.7,3014.89,0.24,883.91,9,3174
1.73,4.29,3,1939.25,208.66,2.51,1.66,3761.36,0.24,1081.74,8,1602
1.33,5.12,11,2094.4,183.87,1.92,1.27,3365.25,0.11,1004.68,14,6449
4.99,28.36,38,2478.71,414.71,3.28,3.57,5315.7,0.22,1307.69,14,3829
1.75,5.26,12,2154.05,209.99,1.95,1.65,3980.84,0.14,1093.84,11,1774
1.78,5.32,14,2280.83,237.52,2.24,1.69,4014.45,0.21,1110.22,11,4074
1.65,4.72,5,2039.75,207.99,1.17,1.58,1871.99,0.19,829.38,13,1689
1.2,0.0,0,1502.7,186.34,1.8,1.2,5364.01,0.0,1312.84,4,1262
1.22,4.17,4,2164.89,164.8,1.85,1.17,5294.73,0.14,1183.94,8,3119
1.3,3.53,3,2045.09,169.96,2.11,1.26,4369.64,0.22,1122.61,5,1702
1.15,1.8,2,2155.03,154.5,2.02,1.13,2711.92,0.11,857.54,8,1796
2.62,8.7,2,1646.8,265.66,1.26,2.39,2697.93,0.04,900.89,10,1354
2.6,8.93,10,1986.5,327.78,2.41,2.37,3765.47,0.16,1084.87,11,4375
3.18,35.29,6,2011.42,234.42,1.82,2.06,3934.23,0.18,1251.17,8,1685
1.59,5.59,8,1921.49,206.14,1.14,1.5,5078.83,0.19,1141.42,16,4062
2.49,5.06,4,1908.09,301.28,2.05,2.37,3572.68,0.22,1087.52,10,3895
1.66,8.57,3,2020.28,176.83,2.11,1.51,5082.13,0.23,1217.91,7,1687
4.69,20.35,58,2323.37,440.06,2.01,3.73,3256.84,0.23,1089.36,15,3552
3.17,19.07,41,2539.31,315.48,2.55,2.57,5282.0,0.29,1239.14,14,6323
2.67,17.86,10,2213.32,266.5,2.86,2.2,3785.77,0.18,982.68,9,1835
2.45,9.09,6,2226.95,267.05,1.95,2.23,3899.04,0.26,1229.54,13,1848
0.96,0.0,0,1643.28,110.75,1.82,0.96,3215.23,0.07,1100.52,4,1374
1.18,4.35,4,1963.9,164.89,1.64,1.13,2976.68,0.1,981.45,8,2753
1.32,2.09,4,2214.68,160.64,2.04,1.29,2614.36,0.15,826.5,8,1836
1.28,5.51,7,2021.49,168.9,1.9,1.21,3474.23,0.1,1008.18,7,1694
1.28,5.39,20,2512.97,154.84,1.77,1.22,4901.75,0.15,1133.31,7,4551
1.91,2.86,6,2115.9,230.7,1.53,1.86,1818.4,0.13,751.19,12,5139
2.02,5.0,7,1940.76,265.73,3.36,1.92,4222.08,0.2,1083.78,8,1588
1.75,8.96,12,2178.46,205.58,1.87,1.6,3327.27,0.13,949.85,11,2987
3.0,25.0,1,1332.83,219.79,3.0,2.25,5631.52,0.25,1525.53,3,3203
2.02,14.29,8,2162.43,230.3,2.36,1.73,3940.23,0.21,1342.63,6,3968
1.13,6.06,2,1542.87,157.93,1.12,1.06,3295.62,0.27,1008.6,5,1281
1.7,8.2,5,2180.72,214.34,2.13,1.56,4505.58,0.23,1125.08,6,1824
3.96,22.34,21,2531.57,386.54,2.39,3.07,3953.22,0.35,1385.52,11,3529
3.39,9.52,6,2107.68,383.08,1.87,3.06,2600.54,0.4,982.92,12,3099
7.0,0.0,0,1272.16,780.13,6.0,7.0,6145.17,1.0,1873.88,7,1056
5.96,17.24,5,2086.75,642.69,2.86,4.93,4073.55,0.38,1168.11,14,1704
1.52,2.44,2,1672.67,193.2,1.33,1.49,2241.61,0.2,810.21,10,2369
3.14,5.08,3,2163.17,398.59,2.05,2.98,3789.39,0.25,1114.56,13,1775
0.98,1.6,2,2109.7,128.44,1.56,0.97,3224.3,0.14,975.55,6,2868
0.68,5.0,4,1781.65,98.03,2.01,0.65,2385.62,0.12,944.09,3,2613
1.05,0.64,2,2143.78,135.73,2.23,1.05,1892.61,0.18,723.86,7,2772
1.51,4.17,4,1865.5,176.97,1.93,1.45,2406.84,0.11,822.99,11,1529
5.04,15.62,10,2161.65,570.29,1.69,4.25,3080.02,0.28,1051.44,15,1747
1.16,7.42,19,2456.08,131.14,3.11,1.08,4794.43,0.12,1207.58,7,2069
1.37,3.92,4,2169.35,183.58,2.01,1.31,4205.87,0.13,1039.36,8,1794
2.64,13.58,22,2272.35,318.87,2.82,2.28,4297.63,0.27,1255.42,8,6760
3.38,20.0,2,1658.71,341.63,2.6,2.7,4008.29,0.3,1167.07,9,2363
2.96,9.12,26,2336.96,329.86,1.89,2.69,2695.15,0.2,1060.16,18,5915
1.52,1.54,1,1891.05,213.01,1.45,1.49,3622.51,0.17,960.99,9,1571
1.44,3.51,2,1829.98,188.05,1.19,1.39,2815.36,0.16,936.5,8,1514
1.33,2.96,9,2347.29,163.17,1.74,1.29,3603.65,0.13,959.06,9,4103
3.04,7.69,2,1855.11,328.34,3.35,2.81,2951.81,0.23,1305.41,10,1531
1.36,5.73,9,2211.84,167.73,1.83,1.28,2903.78,0.13,992.06,8,6508
0.79,0.93,1,1968.19,120.18,1.65,0.79,3238.36,0.14,1119.9,8,3681
61.0,100.0,3,1586.83,2342.61,0.67,20.33,7162.67,0.0,1727.56,22,1307
3.81,15.79,3,1838.39,363.2,1.74,3.21,4335.28,0.16,1283.12,10,2726
1.16,2.33,4,1972.55,161.19,2.11,1.13,3303.24,0.13,1037.25,8,3132
2.73,13.16,5,1983.22,277.36,2.08,2.37,3470.89,0.13,1103.07,12,3679
3.0,0.0,0,1265.54,339.06,2.0,3.0,3040.57,0.0,1748.36,3,1054
1.99,11.54,21,2593.31,244.83,2.66,1.76,4670.94,0.14,1227.06,10,4147
1.77,13.89,5,1798.62,204.23,1.86,1.53,3613.52,0.11,1204.69,6,3838
2.0,25.0,3,1691.44,167.79,2.08,1.5,4617.3,0.0,1143.92,8,2423
2.45,9.42,18,2337.41,297.59,2.35,2.22,3743.6,0.24,1229.37,10,1927
