,tracker_id,solo_WinRatio,solo_Wins,solo_KillDeathRatio,solo_Rating,solo_KillsPg,solo_DamagePg,solo_HealsPg
74883,63160,0.0,1,4.29,1595.75,3.75,406.0,0.5
74884,41369,0.0,2,1.43,2054.67,1.37,169.31,1.35
74885,128702,0.0,0,1.6,1275.13,1.6,166.45,0.8
74886,205531,0.0,2,1.62,2216.69,1.57,181.43,1.18
74887,202958,0.0,0,0.0,1178.64,0.0,0.0,0.0
74888,222016,0.0,1,2.83,1510.56,2.43,270.19,0.86
74889,219127,0.0,0,1.16,1524.36,1.16,138.5,1.25
74890,3178,0.0,2,2.0,1778.51,1.95,221.39,0.79
74891,62442,0.0,1,1.15,1662.64,1.12,128.68,1.24
74892,147644,0.0,0,0.95,1357.22,0.95,108.81,0.76
74893,101182,0.0,1,0.7,1721.08,0.7,93.32,1.53
74894,32065,0.0,0,0.5,1285.26,0.5,72.69,2.67
74895,25743,0.0,7,2.07,1550.53,1.94,210.62,1.51
74896,191047,0.0,0,1.86,1364.95,1.86,205.48,0.77
74897,54360,0.0,0,1.5,1225.46,1.5,235.16,0.5
74898,158956,0.0,0,0.89,1308.52,0.89,132.27,0.78
74899,168411,0.0,0,0.62,1312.0,0.62,67.8,0.25
74900,49258,1.0,4,2.61,1668.46,2.14,232.44,1.18
74901,170835,0.0,0,1.42,1540.84,1.42,171.2,0.79
74902,37315,0.0,3,1.4,1765.22,1.32,159.76,1.4
74903,211008,0.0,0,0.91,1746.22,0.91,113.14,1.24
74904,139752,0.0,1,1.38,1735.12,1.34,153.16,1.63
74905,160419,0.0,0,0.63,1626.25,0.63,91.67,1.39
74906,79591,0.0,1,1.08,1572.88,1.08,127.56,1.25
74907,192570,0.0,0,2.53,1281.51,2.53,285.8,2.27
74908,189990,0.0,2,1.12,1802.89,1.09,145.74,1.51
74909,170595,0.0,2,1.38,1737.55,1.31,161.9,2.49
74910,184287,0.0,0,0.97,2026.61,0.97,115.83,1.26
74911,201410,0.0,2,1.38,1662.37,1.31,167.05,1.46
74912,180349,0.0,1,1.07,1997.89,1.06,137.93,0.74
74913,121409,0.0,1,1.51,1829.62,1.48,183.96,1.68
74914,45820,0.0,1,2.1,1701.05,2.07,242.51,1.14
74915,147117,0.0,0,2.22,1253.38,2.22,237.83,0.89
74916,216654,0.0,0,0.56,1195.6,0.56,67.44,0.81
74917,65729,0.0,7,2.39,2228.28,2.24,243.9,1.64
74918,112251,0.0,1,1.27,1887.16,1.24,144.59,1.49
74919,186277,0.0,4,1.92,2312.64,1.83,227.41,1.09
74920,146714,0.0,1,0.58,1731.53,0.57,78.15,0.81
74921,209708,0.0,2,1.62,2134.9,1.58,197.87,1.08
74922,210233,0.0,0,0.68,1494.16,0.68,108.35,1.29
74923,212991,0.0,0,0.88,1322.67,0.88,86.96,2.0
74924,109626,0.0,1,1.37,2022.94,1.35,158.81,1.15
74925,53148,0.0,1,0.94,1832.73,0.93,121.1,1.14
74926,219349,0.0,0,1.0,1213.69,1.0,100.0,0.0
74927,147367,0.0,1,1.93,1682.6,1.86,224.13,1.28
74928,37538,0.0,0,1.8,1271.94,1.8,185.04,0.6
74929,63235,0.0,0,2.0,1663.86,2.0,221.48,1.9
74930,128919,0.0,0,0.46,1221.77,0.46,76.94,0.54
74931,180548,0.0,0,1.39,1672.74,1.39,154.72,1.0
74932,107821,1.0,1,2.5,1370.48,2.0,219.34,1.4
74933,48375,0.0,3,1.25,1988.62,1.19,133.95,1.04
74934,13880,0.0,1,1.08,2103.28,1.08,138.76,2.5
74935,67777,0.0,0,2.29,1468.61,2.29,275.21,0.81
74936,122128,0.0,0,2.23,1467.14,2.23,222.19,2.38
74937,206422,0.0,2,0.74,2315.67,0.73,107.84,1.11
74938,21468,0.0,1,1.17,2025.56,1.17,145.29,1.58
74939,78427,0.0,0,0.0,1188.75,0.0,0.0,0.0
74940,180378,0.0,2,1.22,1710.95,1.18,135.27,1.61
74941,118724,0.0,2,0.97,2187.86,0.96,122.39,1.1
74942,50026,0.0,0,1.64,1373.54,1.64,187.89,1.71
74943,174921,0.0,0,0.46,1216.85,0.46,70.35,0.0
74944,173424,0.0,0,0.82,1293.23,0.82,95.69,1.11
74945,33564,0.0,4,1.04,1858.91,0.99,116.35,1.31
74946,134516,0.0,0,2.14,1269.82,2.14,240.71,0.71
74947,133408,0.0,1,1.24,1841.98,1.22,159.9,1.06
74948,7790,0.0,2,3.65,1680.39,3.26,370.32,2.42
74949,216314,0.0,0,4.33,1299.3,4.33,396.62,0.67
74950,191488,0.0,0,2.19,1917.54,2.19,231.99,2.37
74951,198753,0.0,0,1.5,1427.94,1.5,171.97,0.77
74952,162035,0.0,1,1.33,1701.85,1.29,147.54,1.32
74953,195737,0.0,2,1.43,2043.07,1.39,178.26,1.41
74954,199739,0.0,1,1.79,1613.18,1.74,211.62,0.97
74955,196267,0.0,1,1.82,1750.39,1.8,213.73,2.32
74956,158226,0.0,1,0.95,1555.14,0.91,127.08,1.5
74957,101282,0.0,0,1.21,1900.1,1.21,150.95,1.18
74958,115102,0.0,2,2.86,1673.72,2.71,292.2,1.66
74959,190915,0.0,0,0.9,1270.88,0.9,114.72,0.3
74960,179484,0.0,0,1.73,1862.52,1.73,204.77,1.67
74961,85492,0.0,2,1.16,2138.92,1.14,137.2,1.59
74962,135005,0.0,0,0.9,1581.22,0.9,111.29,0.94
74963,170851,0.0,2,1.58,1677.91,1.49,201.51,1.06
74964,207835,0.0,0,1.75,1274.78,1.75,200.86,1.75
74965,221123,0.0,1,0.55,1379.0,0.52,56.2,0.65
74966,145821,0.0,0,0.78,1371.35,0.78,95.08,1.76
74967,172341,0.0,0,0.19,1825.55,0.19,34.93,1.55
74968,19959,0.0,3,0.93,2239.97,0.91,122.01,0.7
74969,71796,0.0,1,1.65,1481.96,1.57,175.89,1.62
74970,84572,1.0,4,5.5,1774.36,4.5,478.37,1.18
74971,28414,0.0,0,0.81,1304.96,0.81,105.47,0.44
74972,99394,1.0,2,2.6,1640.26,2.17,235.28,2.17
74973,160738,0.0,1,1.0,1434.22,0.9,109.11,0.4
74974,220989,0.0,1,1.11,1882.88,1.1,140.36,0.68
74975,116551,0.0,1,1.0,1511.27,0.99,127.79,0.65
74976,46083,0.0,2,1.21,1973.86,1.18,173.41,0.66
74977,81939,0.0,0,2.67,1234.81,2.67,311.54,3.33
74978,180646,0.0,1,1.8,1673.07,1.71,186.34,1.67
74979,150022,0.0,0,0.85,1697.04,0.85,101.75,0.6
74980,117137,0.0,0,1.77,1275.84,1.77,211.51,1.69
74981,125329,0.0,0,1.0,1212.56,1.0,114.82,0.33
74982,134466,0.0,0,0.62,1427.0,0.62,87.11,0.71
74983,48594,0.0,1,2.42,1735.97,2.32,258.99,2.16
74984,185586,0.0,0,1.28,1723.03,1.28,165.59,2.02
74985,23707,0.0,0,1.44,1830.85,1.44,169.02,1.88
74986,51964,0.0,4,1.17,2236.54,1.11,146.68,1.4
74987,164121,0.0,0,0.79,2176.78,0.79,107.44,1.32
74988,36089,0.0,4,1.64,1734.32,1.46,176.0,2.81
74989,50975,0.0,4,0.92,1741.24,0.91,116.8,0.89
74990,133196,0.0,2,1.82,1826.39,1.72,197.25,1.4
74991,137615,0.0,3,0.69,1696.72,0.66,99.01,1.57
74992,42277,0.0,1,2.83,1407.09,2.43,257.64,0.43
74993,4705,0.0,0,0.83,1503.82,0.83,111.54,0.9
74994,67359,0.0,0,1.25,1410.29,1.25,138.62,0.65
74995,82830,1.0,2,5.5,1461.34,2.75,281.31,2.0
74996,21052,0.0,0,0.54,1523.5,0.54,63.33,0.85
74997,48308,0.0,1,1.17,1512.98,1.12,137.38,1.5
74998,128897,0.0,0,2.53,1464.92,2.53,267.43,0.6
74999,41102,1.0,2,3.88,1630.64,3.1,314.85,1.6
75000,214108,0.0,2,0.85,1793.36,0.84,109.8,1.46
75001,168339,0.0,0,1.0,1289.67,1.0,145.87,0.67
75002,74848,0.0,0,1.59,1583.85,1.59,173.21,1.03
75003,218855,0.0,1,1.05,1565.23,1.02,129.4,1.0
75004,126630,0.0,0,1.38,1481.92,1.38,147.16,0.76
75005,121262,0.0,2,1.65,1868.14,1.62,193.51,1.98
75006,217084,0.0,10,1.33,1829.97,1.27,145.58,1.11
75007,147190,0.0,2,1.46,1737.04,1.38,171.49,1.38
